Phages designation,Escherichia_coli_vB_Eco1035,Escherichia_coli_vB_Eco1008,Escherichia_coli_vB_Eco1017,Escherichia_coli_vB_Eco1043,Escherichia_coli_vB_Eco1038,Escherichia_coli_vB_Eco1033,Escherichia_coli_vB_Eco1022,Escherichia_coli_vB_Eco1016,Escherichia_coli_vB_Eco1007,Escherichia_coli_vB_Eco1011,Escherichia_coli_vB_Eco1018,Escherichia_coli_vB_Eco1010,Escherichia_coli_vB_Eco1034,Escherichia_coli_vB_Eco1013,Escherichia_coli_vB_Eco1024,Escherichia_coli_vB_Eco1031,Escherichia_coli_vB_Eco1014,Escherichia_coli_vB_Eco1027,Escherichia_coli_vB_Eco1019,Escherichia_coli_vB_Eco1026,Escherichia_coli_vB_Eco1025,Escherichia_coli_vB_Eco1020,Staphylococcus_virus_K,Staphylococcus_virus_71,Staphylococcus_virus_3a,Staphylococcus_phage_44AHJD,Staphylococcus_phage_P68,Staphylococcus_phage_Sb-1,Acinetobacter baumannii phi3060,Acinetobacter baumannii phi3049,Acinetobacter baumannii phi3071,Acinetobacter baumannii phi3043,Acinetobacter baumannii phi3072,Acinetobacter baumannii phi3003,Pseudomonas_aeruginosa_4052,Pseudomonas_aeruginosa_4071,Pseudomonas_aeruginosa_4024,Pseudomonas_aeruginosa_4058,Pseudomonas_aeruginosa_4051,Pseudomonas_aeruginosa_4056,Pseudomonas_aeruginosa_4060,Pseudomonas_aeruginosa_4072,Pseudomonas_aeruginosa_4059,Pseudomonas_aeruginosa_4065,Pseudomonas_aeruginosa_4061,Pseudomonas_aeruginosa_4064,Pseudomonas_aeruginosa_4068,Pseudomonas_aeruginosa_4057,Pseudomonas_aeruginosa_4025,Pseudomonas_aeruginosa_4063,Pseudomonas_aeruginosa_4002,Pseudomonas_aeruginosa_4047,Pseudomonas_aeruginosa_4032,Pseudomonas_aeruginosa_4031,Pseudomonas_aeruginosa_4049,Pseudomonas_aeruginosa_4070,Pseudomonas_aeruginosa_4026,Pseudomonas_aeruginosa_4020,Pseudomonas_aeruginosa_4008,Pseudomonas_aeruginosa_4067,Pseudomonas_aeruginosa_4069,Pseudomonas_aeruginosa_4066,Pseudomonas_aeruginosa_4029,Pseudomonas_aeruginosa_4005,Pseudomonas_aeruginosa_4003,Pseudomonas_aeruginosa_4030,Pseudomonas_aeruginosa_4021,Pseudomonas_aeruginosa_4045,Pseudomonas_aeruginosa_4017,Staphylococcus_virus_77
Escherichia_coli_vB_Eco1014,0.557953099158049,0.50559634088693,0.0727992201879,0.07525734827061,0.442390011556159,0.072438149832799,0.074075563226751,0.071605509752994,0.075442446197814,0.072879542465149,0.082452592382503,0.075543255195312,0.073824937982266,0.072830942211725,0.095117589030587,0.074455022395535,1,0.089650180235394,0.070832402602702,0.07266652172315,0.080617794247561,0.071723772891883,0.086988701118955,0.076507700480016,0.077080621989431,0.070216628656901,0.072273647654411,0.086499014953247,0.072200140249965,0.072428946373736,0.074252955000597,0.072411467263023,0.074709126212946,0.073769696949082,0.073180271310792,0.078213353057443,0.077648556464591,0.072908016695681,0.073408589314615,0.073898901113213,0.079761384510384,0.079813442405552,0.073970668749926,0.073661138100494,0.076544966155697,0.076582800815432,0.073623799900388,0.088316828270445,0.07766735917882,0.078587593941172,0.0742580475044,0.07508467343372,0.074917164313938,0.074687409305701,0.073584012048601,0.07514248001963,0.076171506625371,0.075390881125333,0.076037507604767,0.069877664343989,0.070659293959182,0.075274246272982,0.075279861398992,0.076472392449241,0.075730504585534,0.074448846661235,0.071877128004655,0.07488486369212,0.075245252848155,0.077245397101492
Escherichia_coli_vB_Eco1027,0.111364514482545,0.112243845341245,0.085066426036795,0.089792098816452,0.10831703908215,0.084637286958206,0.088241144892441,0.082626482367223,0.088938114985753,0.08438353583008,0.100708746064537,0.088947627309143,0.088450542932846,0.084441079578325,0.115786750694732,0.093604920587878,0.112262703184011,1,0.083632514627564,0.086562928735175,0.094599598444594,0.084080168283946,0.104363023664701,0.090701206457711,0.091874359569266,0.082380391816902,0.084222014313795,0.102012858391062,0.088424979295644,0.084868973996734,0.087235299617856,0.08545892746551,0.088979194265024,0.086395706537653,0.087539651105097,0.092828635609927,0.09166351512307,0.086381239420179,0.08750204255922,0.087387868555811,0.092890618391441,0.093477790467712,0.087165740176423,0.086788166435955,0.090879779981172,0.091000690510594,0.086791762716267,0.108332246220972,0.091424975548678,0.092207676704635,0.08808085875843,0.088862408657102,0.088375369982623,0.087393633710102,0.087201819454943,0.089796401374057,0.089157554995052,0.089156659800913,0.089995307942366,0.082497724002533,0.082473909436123,0.08966693990546,0.088926600896231,0.089171166954158,0.089519354552543,0.087532193460071,0.085267634255126,0.089377617907443,0.088739283570565,0.09069117380032
Escherichia_coli_vB_Eco1019,0.105444534841433,0.104301912678931,0.091197917542152,0.115865506771947,0.102866537454121,0.091984330734198,0.090986519106546,0.089902269701937,0.11235866595328,0.092902624223745,0.926106561636827,0.11235866595328,0.090779464951348,0.092217873389155,0.100913937088065,0.113069121543348,0.10882795846408,0.102062993885898,1,0.093251982877321,0.10682899747409,0.09574562836039,0.100885355334333,0.0966372935026,0.107567287760172,0.084854267920667,0.085558802878712,0.100520717123958,0.090242129491694,0.090567109496257,0.09106968697457,0.091642451121926,0.093564201026339,0.09216417918098,0.092812926865485,0.096119499149545,0.094442810442114,0.093120764340333,0.094599236457039,0.092712356313475,0.100813210464265,0.10048661346888,0.092712356313475,0.093259954420682,0.097510551599737,0.097820215569757,0.09364290157921,0.107733073000974,0.093896297110194,0.095169456683848,0.092697456748571,0.095936796100174,0.095232513985394,0.093176226768193,0.092380499428293,0.095573029546313,0.095703548661787,0.095468171375504,0.096412399935829,0.092765384917998,0.091438632716677,0.095477703289148,0.095048704072952,0.0957099510647,0.095353826803976,0.0948686601134,0.092290890626846,0.116164735369951,0.092698194841316,0.092526571375168
Escherichia_coli_vB_Eco1026,0.072692209467349,0.072144308536297,0.089043594993706,0.077147615270729,0.072504763715358,0.089306614306892,0.107386003020661,0.088775316167676,0.073455417624381,0.088005908615586,0.107984060489012,0.073455417624381,0.106544508964101,0.089046704139293,0.071384988195428,0.082000721640001,0.074068259199888,0.073939268975757,0.060501951773482,1,0.957264399018384,0.086023466636063,0.07198342103606,0.064373826413929,0.068397580371209,0.057264660367875,0.059707953124877,0.070023685840729,0.131870109261595,0.139303554389846,0.162572553218324,0.143364659370223,0.065632222650653,0.146812196855992,0.066964384594941,0.072485063138658,0.070610777113824,0.065786914127817,0.066484169342246,0.067203620286291,0.06996478261463,0.069842912732334,0.067163538693346,0.074573497304639,0.070310201862799,0.070138509406454,0.066216141818456,0.075899568427745,0.070828802332102,0.073534071455835,0.068136925557051,0.069027727913585,0.06786932481249,0.067837183464233,0.080365414326719,0.068809958793131,0.069232283107178,0.068862057340886,0.067552142470874,0.065676567920762,0.067776485271189,0.069037121383215,0.068936184258705,0.069265599782174,0.066774869739983,0.066929151486587,0.145339587661054,0.068319798699378,0.068553195386736,0.069568879159801
Escherichia_coli_vB_Eco1025,0.080936630932732,0.081019039075936,0.07795842519196,0.073781494886741,0.079434077972604,0.081121729270749,0.083678503199336,0.080076829344359,0.072863771545934,0.077800940180603,0.093006920960261,0.072908858182292,0.083799318337188,0.081472914587369,0.079218862392239,0.072659163279923,0.081318965622702,0.078210565455806,0.068397287881636,0.384835659439136,1,0.076240548690108,0.077173275173581,0.07080609470598,0.072429211844109,0.062987689979818,0.064327238492259,0.075613399640144,0.092512353525369,0.094848141368602,0.103505870941714,0.097376194122809,0.06990150151024,0.09859178146212,0.070228380763157,0.126250759374401,0.122360433423584,0.069164108890372,0.06980028388288,0.070404691902988,0.076907298744892,0.076865727587567,0.070243479590705,0.072906320395003,0.077307881046836,0.077451497041207,0.06928309035675,0.081611921593021,0.1159854803052,0.126168180031748,0.071353001441009,0.07259837257465,0.071874504971534,0.071256265566991,0.074450487540687,0.072304923414609,0.07226532560222,0.07258822216567,0.071944764001146,0.068145635618125,0.067922339329689,0.072599562247647,0.072359752092351,0.072276349502035,0.071379348926868,0.07077064895703,0.095433430129329,0.072480107904765,0.071655050838564,0.072974772700027
Escherichia_coli_vB_Eco1020,0.078393544514907,0.077515235985132,0.072126141048135,0.07939959493842,0.089480881611522,0.072165125149171,0.070761059379232,0.071576869460158,0.077992239034847,0.072883763622451,0.086745584085431,0.077964275369945,0.071108378396091,0.073298610813718,0.086902231337943,0.080773126041509,0.079051053562858,0.07968035542828,0.072105527555942,0.084079969320599,0.090573545255809,1,0.082211547946133,0.071148674772716,0.072425056157847,0.061926922666741,0.064027533578092,0.080675169268574,0.068810066247842,0.06963681651666,0.070578944718603,0.069811494610841,0.072159042498924,0.070397158081104,0.073973613467522,0.077176258251534,0.07545805329476,0.072404832727883,0.072327110638347,0.074111962756144,0.077086829249919,0.077049269452734,0.073368048376184,0.072104899995312,0.074489931903842,0.07483952020402,0.071981654832852,0.082750143701302,0.074725049931579,0.07698820278847,0.073591530747331,0.075449076096927,0.074254858078749,0.07354109215028,0.072121320961611,0.075638414185496,0.075053460022151,0.075551727501415,0.074980954658453,0.072087021982495,0.073326702061228,0.075492971999677,0.074026494471186,0.075053460022151,0.074932418399716,0.072433452117748,0.071495068925039,0.079562899874123,0.074091354953692,0.071986084426788
Staphylococcus_virus_K,0.093370031100684,0.091956288090506,0.076307209061197,0.079032722730076,0.090590407739898,0.075301062496239,0.07867955729322,0.074323519304731,0.07792008119378,0.075642172732872,0.087043117247554,0.078056622871383,0.077633262509501,0.075659321621476,0.092942272315844,0.079987565067222,0.091844951091992,0.092206642993058,0.07304710503085,0.074181895441719,0.083757026337316,0.073916108608185,1,0.085964236154808,0.089521748567346,0.080976172143894,0.083325076647994,0.728754697755443,0.076744772342765,0.07678185830712,0.07849372638837,0.07708716300114,0.080333938973887,0.077959388420468,0.076431575548012,0.082332040967812,0.08191374172711,0.076209607658489,0.077609388065939,0.077112828160648,0.085227978300349,0.085763058293092,0.077082740174892,0.07747237264575,0.078123080386752,0.078028319227087,0.077768757109003,0.093507372899526,0.081394517355732,0.082490266971302,0.079990219880385,0.080275519952033,0.080015723746852,0.078863843065119,0.07686469891694,0.080308008606924,0.080407389514845,0.080196157767532,0.080973527041531,0.069889098628885,0.071161122914941,0.080520269773734,0.080290740578648,0.080527942835546,0.080632640274038,0.079159970116641,0.07458832321218,0.077774390946787,0.080773305746856,0.0848913727216
Staphylococcus_virus_71,0.082650714548091,0.082774754387623,0.069776266161086,0.074399068796586,0.081849058266391,0.070977870324395,0.071347773000761,0.070105972096414,0.074305422377087,0.070982505906618,0.079541569241747,0.074339062122413,0.071527883693215,0.071541694001898,0.078690291266273,0.076951612520207,0.083290143668175,0.08048110566018,0.068533634757127,0.070348955865598,0.077114446358674,0.069713788560381,0.090258055195669,1,0.223948721166432,0.075297621782792,0.079610711327259,0.08928037493815,0.070794584116807,0.071014532746427,0.072964101609542,0.072604466851925,0.081673021037707,0.072433733931696,0.073087897456581,0.0783192487536,0.078459923333527,0.071517661678994,0.074231425812849,0.073644944827779,0.076331219055602,0.076258398608891,0.073644944827779,0.073070582469636,0.072132560940097,0.072269838693507,0.074649217246551,0.086948184792825,0.07724154396356,0.078684484919335,0.072070033346723,0.072667096841153,0.071901803456517,0.071674615352871,0.073623381687102,0.073710038004336,0.07335204465305,0.073004667883754,0.073132029165442,0.066139715775773,0.068252223943352,0.07325198699891,0.072658089132251,0.073530276025174,0.073118675118498,0.071984321783139,0.068334851157429,0.073016667156906,0.072323036036235,0.294621498604006
Staphylococcus_virus_3a,0.091960566757338,0.090361025567358,0.08163711090024,0.08198370721583,0.090405526831206,0.083025038035416,0.081839070714471,0.082018035958477,0.081789910858588,0.081467804817717,0.103297214541342,0.081762813157828,0.081836776859129,0.082677513070304,0.090853045569429,0.082605436866415,0.091737168215592,0.092396053929664,0.087293497667469,0.079831289951983,0.0873070438979,0.076530035032043,0.102882788277044,0.227760733521419,1,0.082905549805443,0.086292949207531,0.101545494847594,0.078435943562423,0.079550169560032,0.079525661401471,0.078919423914993,0.089600858389263,0.079259839617293,0.079502247128265,0.087901729476193,0.086324021919068,0.078691960983096,0.079121509757899,0.080072842790755,0.084696303084191,0.084915655738329,0.080072842790755,0.079191479828138,0.082042385488835,0.081925811754709,0.079879506810929,0.096640952479105,0.085736329301156,0.086810759535329,0.081639932494594,0.083774923090986,0.082136871630484,0.082464097465069,0.080274969285312,0.0830867360731,0.083490795306676,0.08376390130891,0.083776829390053,0.075548604572599,0.07506071993485,0.084330366686195,0.083933165500862,0.083763965265899,0.083319623984192,0.081377818023353,0.076822444404391,0.090084283274633,0.083448679848877,0.289917931112195
Staphylococcus_phage_44AHJD,0.079574647103804,0.080439861705469,0.067220043056336,0.067685741744797,0.077080401205326,0.062855217937945,0.065942132268122,0.064352989952777,0.067611201867246,0.062504334251613,0.07255385695121,0.067611201867246,0.065642274959569,0.06280230641527,0.07670104235884,0.072443749510874,0.077403497216995,0.078674189922045,0.0628399780905,0.061794318638235,0.068849867153625,0.059568041372144,0.09538328844196,0.081675962979655,0.083917485081297,1,0.998701896969238,0.094873235928429,0.065044356047682,0.066503061035526,0.066412785537827,0.06262716748736,0.072059557638944,0.065494049455501,0.069020037089146,0.071498409118153,0.072269862997156,0.066382357980937,0.06747726399703,0.067904351711917,0.068370001864878,0.068478701019393,0.067904351711917,0.066689334808867,0.06476842348039,0.064089322976852,0.067234255545471,0.08090062448535,0.069620354211088,0.072865537569468,0.066374603984079,0.065616568476974,0.06547248663849,0.065284451136383,0.069244011822066,0.066256192816975,0.06491508987638,0.065616568476974,0.065668463688316,0.060523217280047,0.062224853745434,0.064824113846997,0.06581395095622,0.06491508987638,0.065567789169037,0.065650926681413,0.059096037062025,0.0637369534741,0.066442434606812,0.081528963355532
Staphylococcus_phage_P68,0.078422764610154,0.079211250732279,0.065652306724043,0.066169706252848,0.075422450866814,0.060996570735078,0.064554273611961,0.062195962982951,0.066626021618485,0.060642933643775,0.070794523204744,0.066626021618485,0.06444543717108,0.061056248547335,0.074698040411388,0.071205914845443,0.076520571711606,0.077520677557587,0.061162448133916,0.060178639682896,0.06750392418981,0.057985847075049,0.094527074272117,0.080468896350121,0.083126991066194,0.954891697779135,1,0.093927415528375,0.063688922523538,0.06456298349423,0.065020251469435,0.06105083931198,0.070590300915155,0.063768705799948,0.066533803924868,0.069361089446677,0.070323812622527,0.063941227802935,0.065719196831179,0.06545012885589,0.066503704206183,0.066975615540322,0.06545012885589,0.064290373480345,0.06324631891832,0.062336316304241,0.06537895189952,0.079149520706857,0.067738642415026,0.070892411077916,0.064216137414069,0.063830929372491,0.063693396708483,0.063513903490875,0.066728895324669,0.064196597971044,0.06379704493617,0.063830929372491,0.064086132819296,0.05939131781286,0.061071715156505,0.063224078444796,0.064019339920862,0.06379704493617,0.06399003441453,0.063863725840365,0.057363694178426,0.06206576429652,0.064459334174952,0.080570664701725
Staphylococcus_phage_Sb-1,0.085529996042549,0.083856330487401,0.068169519965566,0.071853395266642,0.082908932524737,0.067519266245877,0.071555048221415,0.066910759125261,0.071433362863629,0.067643376611266,0.078669235986863,0.071621253535357,0.070696961493475,0.067647705686124,0.083796388482671,0.071548666294111,0.084510713630441,0.08313957507427,0.065770771920995,0.067299869876099,0.075388351430125,0.066638435614034,0.935409974874616,0.077510041013164,0.082564853288553,0.074068257940135,0.076085588091866,1,0.069150968806682,0.069561693877909,0.070163879464659,0.068787764245844,0.072972723417297,0.07003148587399,0.069028060404264,0.073092859555069,0.073548554172481,0.068699473807131,0.070530753614388,0.069463952086925,0.07709418826598,0.077941382663968,0.069422222916204,0.069335973778764,0.070243354117535,0.070183662815882,0.070183646427695,0.084702138350269,0.072557991997617,0.073561238220284,0.071597893459316,0.072493825815253,0.071939444518247,0.07133278460402,0.068951926783361,0.07278741477373,0.072260252360668,0.072285871036897,0.072074955628967,0.062786215588148,0.064683164128764,0.072653975431854,0.072487176050529,0.072385363822762,0.071733494216373,0.071016606879952,0.0660177562079,0.069981315866114,0.072597974169282,0.077258765322565
Acinetobacter baumannii phi3060,0.088156739151803,0.08907226656287,0.089460952955862,0.079785449376907,0.088059952194599,0.088380048274647,0.10433177684715,0.088169650559862,0.081240183259801,0.09107185938637,0.107539598707909,0.081068834886118,0.103549731158675,0.089891038146598,0.125588520972843,0.085287473143506,0.091578206807554,0.092794875407939,0.072333545507928,0.143776625560378,0.148393045874239,0.077288605578864,0.088528692801099,0.076100825817028,0.077570623742033,0.07265572815863,0.07599168965967,0.088107043151035,1,0.713872110220131,0.795140833711953,0.810085201656069,0.075939697927564,0.829152808491034,0.087175617005413,0.079441237138956,0.079650450394052,0.087551116618365,0.085265649998673,0.08791895705783,0.085737571233283,0.086590944978077,0.08791895705783,0.084369254164112,0.078665999482645,0.079019435074798,0.086615672819838,0.09730784997115,0.077232922676021,0.079796028745831,0.074704018150821,0.077193623794117,0.07513595932925,0.07409766570827,0.085383029075337,0.077824412156187,0.079055046065167,0.077368798113634,0.078647122812401,0.07511679689847,0.075778203117212,0.077706905806626,0.077322048022451,0.079055046065167,0.077362263093807,0.074595931187444,0.138012222554528,0.076148138448894,0.078058965616758,0.080061463029199
Acinetobacter baumannii phi3049,0.093321496028892,0.091543098265215,0.091146446624955,0.081158467263471,0.092102016814133,0.094317209445375,0.109207078298372,0.094034622099103,0.082640625976412,0.095511894539604,0.112467901237756,0.082432404575147,0.107447656218547,0.095610637178345,0.103365429298167,0.082626818079225,0.093848331943486,0.089698581239698,0.076426000014739,0.152736860199296,0.157165589009182,0.077303575003517,0.090957494767465,0.077509787424955,0.082238190385098,0.076643986286522,0.079311004667856,0.090636627806943,0.703702378072235,1,0.738229943996734,0.743698669491389,0.078907782052582,0.764444714612287,0.08919173624189,0.082125271448744,0.083230184188093,0.087020330146105,0.089684139076326,0.089121305864791,0.09122305074292,0.091570300683587,0.089198941445854,0.085128330971824,0.083883444501061,0.083309802114875,0.090560859076058,0.103781011649072,0.080365493407783,0.083092244047125,0.080330778634608,0.083117728656832,0.080840002545319,0.080700531604213,0.087479475520569,0.082565757889688,0.083623034055424,0.08315624918025,0.082603852583915,0.077346868274625,0.078299961612996,0.082825375047382,0.082689779852984,0.083623034055424,0.082122818474154,0.080159818128498,0.147082409787347,0.081886603167544,0.08262026831877,0.083505044494785
Acinetobacter baumannii phi3071,0.084303595023573,0.083603652643475,0.082778367344386,0.071124011120572,0.083007206987705,0.085421920623451,0.09684535177169,0.086173202830184,0.073986735928867,0.086661893771056,0.101169084505975,0.073873208031598,0.095117320615034,0.087344406744721,0.113265485604073,0.07344928001396,0.086470801194207,0.082696146298934,0.066808093924649,0.149848456729321,0.153565205009617,0.070558232682568,0.083116466414616,0.070330505978091,0.071865457524272,0.065536903967726,0.06907689681555,0.081109666569647,0.693271715346893,0.659200855922521,1,0.800203853112402,0.071529208281258,0.823588565931967,0.08117507705652,0.076130255635749,0.07361223305111,0.079529668738862,0.081014135796838,0.080749116762969,0.081207098334737,0.08141887836679,0.080749116762969,0.080849972079521,0.072451417555595,0.072889431416552,0.081711394853284,0.092181709228192,0.073519420636821,0.075828123691925,0.071321250596509,0.074129725841629,0.073508990767585,0.070596355315095,0.086811367586233,0.074936362532701,0.074225577547573,0.07398732678071,0.074152356227619,0.069804207175295,0.069830606742437,0.074642700807138,0.073908822677095,0.074251641613046,0.074031954084461,0.071970410226244,0.135575068087307,0.070636571118614,0.073196270806635,0.073662232247546
Acinetobacter baumannii phi3043,0.085156755083576,0.085014412909612,0.086869204099731,0.076590064095029,0.08520308100456,0.088546078208675,0.101351139220797,0.088887315497372,0.078932149781883,0.090243075367153,0.105861730884506,0.078801726340443,0.099561072428198,0.090265040042739,0.131506640196106,0.078877531857145,0.089098216178494,0.085414095992381,0.071275867923731,0.141436854763982,0.147634018815684,0.0760847226061,0.088479837133869,0.077477485850113,0.07822851559809,0.069890478215087,0.072988464063798,0.088773766402327,0.695224922203611,0.647319054681092,0.774171685711862,1,0.076254752269349,0.892549280896031,0.085232538588805,0.078993308980414,0.078902629234582,0.084912415611055,0.084365154210922,0.085544558065113,0.086571387174039,0.086646444342376,0.085101020431134,0.083393965068017,0.07970177309004,0.080322906097238,0.085676443704651,0.095753954133979,0.077824555278834,0.079416469071263,0.075006830999859,0.078119199489998,0.076267397804836,0.075141396212176,0.083587308714739,0.077927914121963,0.07924341349605,0.077478506782878,0.07889448409296,0.073441988737452,0.075810545133639,0.078042082009786,0.078098181071626,0.07924341349605,0.078682484940956,0.076010770799132,0.134650873555366,0.076330450466672,0.078269997974694,0.079795892815446
Acinetobacter baumannii phi3072,0.093793063618261,0.093336691570961,0.078791515706424,0.083768792630172,0.092663155720688,0.078875235294644,0.0800931039072,0.077674268998719,0.084310637027095,0.07969864692435,0.102690630760904,0.084186381652702,0.079214959128952,0.079024930035581,0.094667595703793,0.084167185910517,0.090684863803684,0.09030622440471,0.076624120018958,0.078885708359431,0.088165364741081,0.07771907201297,0.092321307713099,0.086543538559959,0.088387573633651,0.07775999002371,0.079695617956486,0.091376989990073,0.077461104634059,0.076983802491617,0.079331687576113,0.077290325084162,1,0.078408003163078,0.076880326981355,0.084619189033873,0.086127333318574,0.076795951818696,0.07735417301325,0.076975837072873,0.089282677653926,0.089855320917002,0.076889292467164,0.077433958178834,0.085213382663923,0.084834071352245,0.077370022827756,0.092118173428252,0.084251966447493,0.085118401473103,0.088486194208682,0.090340113526972,0.08827136237012,0.086568644649411,0.07646158760078,0.091465153584648,0.091442266256088,0.089705461912464,0.091685371436028,0.073980282588191,0.075876165789476,0.092795157679944,0.089759374342089,0.091483894960073,0.09077436408988,0.088692547773263,0.076721212766859,0.083433675894252,0.088306748634719,0.086613684953588
Acinetobacter baumannii phi3003,0.082289280267417,0.082081083309468,0.084551145216879,0.071213358109615,0.080985040172797,0.085679860754937,0.096858276862069,0.086857496426242,0.075610407087902,0.087082451890972,0.101270141097009,0.075483262983383,0.095806805753229,0.088431430632578,0.131447573505739,0.073404005274399,0.083845454625953,0.080632809300924,0.068937686906666,0.14063678067472,0.14595231250596,0.072290228414602,0.081695071028342,0.074531140987981,0.073328228609612,0.066364157546826,0.069528769481193,0.082032338263465,0.685205478992453,0.637825323628578,0.777068707149351,0.876026220051578,0.071945366026718,1,0.081574781490683,0.0742533401538,0.074416243084229,0.080665158846266,0.080656952472205,0.081440273957404,0.083249236651528,0.083703379696709,0.081294048704068,0.07843785831958,0.076944505727837,0.077487690897566,0.081408297083863,0.09213911407512,0.073324015979618,0.074780500068031,0.070724227409681,0.074112994887251,0.072321504112931,0.070776708651922,0.07999865828979,0.074318082041362,0.075491546017787,0.073565705554479,0.075036480981925,0.070064736758742,0.071374709223107,0.074402222541823,0.073948140851828,0.075491546017787,0.075036480981925,0.071940754925649,0.131778256816986,0.072336879727378,0.074106111701313,0.073550917439106
